,latitude,longitude,accidents,total_injured,total_killed
12203,40.666637,-73.7646,1,0.0,0.0
12204,40.666653000000004,-73.98511500000002,1,0.0,0.0
12205,40.666653000000004,-73.80991,2,2.0,0.0
12206,40.666656,-73.89648000000003,1,0.0,0.0
12207,40.66666,-73.93134,1,0.0,0.0
12208,40.666676,-73.8935,1,0.0,0.0
12209,40.666686999999996,-73.7799,2,0.0,0.0
12210,40.66669,-73.86783,1,2.0,0.0
12211,40.66669,-73.81173000000003,15,14.0,0.0
12212,40.666695000000004,-73.961624,3,4.0,0.0
12213,40.666695000000004,-73.767136,24,14.0,0.0
12214,40.6667,-73.779884,1,0.0,0.0
12215,40.666702,-73.92363,1,0.0,0.0
12216,40.666702,-73.76731,4,2.0,0.0
12217,40.666709999999995,-73.92366,1,0.0,0.0
12218,40.666709999999995,-73.884155,1,0.0,0.0
12219,40.666709999999995,-73.87838,1,2.0,0.0
12220,40.666714,-73.75156,2,2.0,0.0
12221,40.666717999999996,-73.89161999999997,2,0.0,0.0
12222,40.66672,-73.88969399999998,1,0.0,0.0
12223,40.666725,-73.9751,1,0.0,0.0
12224,40.666725,-73.94245,2,4.0,0.0
12225,40.666725,-73.86976999999997,3,0.0,0.0
12226,40.66673,-73.95649,1,0.0,0.0
12227,40.66673,-73.84796,1,0.0,0.0
12228,40.666733,-73.95079,1,0.0,0.0
12229,40.666737,-73.991745,2,2.0,0.0
12230,40.666737,-73.90224,6,2.0,0.0
12231,40.666744,-73.91292,1,2.0,0.0
12232,40.666744,-73.87581,1,0.0,0.0
12233,40.66675,-73.779945,14,4.0,0.0
12234,40.666756,-73.83653000000002,4,2.0,0.0
12235,40.66677,-73.98831,2,0.0,0.0
12236,40.666779999999996,-73.88162,1,0.0,0.0
12237,40.666779999999996,-73.839005,1,0.0,0.0
12238,40.666786,-73.78452,2,2.0,0.0
12239,40.66679,-73.85831999999998,1,0.0,0.0
12240,40.666794,-73.93133,1,0.0,0.0
12241,40.666798,-73.76095600000002,1,0.0,0.0
12242,40.666805,-73.9178,1,0.0,0.0
12243,40.666805,-73.8143,2,0.0,0.0
12244,40.666805,-73.76104000000002,1,0.0,0.0
12245,40.66681,-73.99632,1,0.0,0.0
12246,40.666817,-73.92336999999998,1,0.0,0.0
12247,40.66682,-73.88166,3,0.0,0.0
12248,40.66682,-73.7612,7,6.0,0.0
12249,40.666835999999996,-73.91963,1,0.0,0.0
12250,40.666835999999996,-73.7664,3,2.0,0.0
12251,40.666835999999996,-73.745476,1,0.0,0.0
12252,40.666835999999996,-73.74298,1,2.0,0.0
12253,40.66684,-73.78941,16,8.0,0.0
12254,40.666843,-73.94442,1,0.0,0.0
12255,40.66685,-73.910034,1,0.0,0.0
12256,40.66685,-73.8907,1,0.0,0.0
12257,40.666855,-73.97976,1,0.0,0.0
12258,40.666855,-73.80425,9,0.0,0.0
12259,40.66686,-73.86884,1,0.0,0.0
12260,40.666862,-73.8045,5,4.0,0.0
12261,40.666862,-73.77837,1,0.0,0.0
12262,40.666866,-73.97829,1,0.0,0.0
12263,40.666866,-73.92853000000002,3,2.0,0.0
12264,40.66687,-73.76953,1,2.0,0.0
12265,40.666878000000004,-73.94521999999998,4,2.0,0.0
12266,40.666878000000004,-73.901276,3,6.0,0.0
12267,40.666885,-73.98159,3,6.0,0.0
12268,40.666885,-73.911964,1,0.0,0.0
12269,40.666885,-73.790405,1,0.0,0.0
12270,40.666893,-73.80546,12,8.0,0.0
12271,40.6669,-73.77399399999999,1,0.0,0.0
12272,40.666903999999995,-73.79754,1,0.0,0.0
12273,40.666909999999994,-73.94592,1,0.0,0.0
12274,40.666909999999994,-73.822014,2,2.0,0.0
12275,40.666927,-73.929794,1,0.0,0.0
12276,40.666934999999995,-73.782715,3,2.0,0.0
12277,40.666946,-73.79711999999998,1,0.0,0.0
12278,40.666958,-73.92175999999998,1,0.0,0.0
12279,40.666959999999996,-73.97822,2,2.0,0.0
12280,40.666959999999996,-73.77078,12,2.0,0.0
12281,40.66696500000001,-73.93052,1,0.0,0.0
12282,40.66697,-73.791306,2,0.0,0.0
12283,40.66697,-73.767,1,0.0,0.0
12284,40.66697,-73.73682,1,0.0,0.0
12285,40.666973,-73.89849,1,2.0,0.0
12286,40.666973,-73.88253,1,0.0,0.0
12287,40.666977,-73.91967,1,0.0,0.0
12288,40.666977,-73.876396,1,0.0,0.0
12289,40.66698,-73.91398000000002,1,0.0,0.0
12290,40.666985,-73.78015,3,4.0,0.0
12291,40.666992,-73.93066400000002,1,0.0,0.0
12292,40.66699600000001,-73.86789,3,2.0,0.0
12293,40.667,-73.793945,4,2.0,0.0
12294,40.66701,-73.9004,3,5.0,0.0
12295,40.667015,-73.9313,5,2.0,0.0
12296,40.66702,-73.92081999999998,1,0.0,0.0
12297,40.667023,-73.97484,1,0.0,0.0
12298,40.667027000000004,-73.9952,3,0.0,0.0
12299,40.667027000000004,-73.990616,1,0.0,0.0
12300,40.667027000000004,-73.911026,5,6.0,0.0
12301,40.667027000000004,-73.81326,1,0.0,0.0
12302,40.66703,-73.94799,1,0.0,0.0
12303,40.667038,-73.7682,3,0.0,0.0
12304,40.667038,-73.757324,6,6.0,0.0
12305,40.667046,-73.87321999999998,1,0.0,0.0
12306,40.66705,-73.80945,1,0.0,0.0
12307,40.66705,-73.77411,6,2.0,0.0
12308,40.667053,-73.91089000000002,1,0.0,0.0
12309,40.667053,-73.856316,1,0.0,0.0
12310,40.66706,-73.90819499999998,1,0.0,0.0
12311,40.66706,-73.7392,6,4.0,0.0
12312,40.66707,-73.98142,1,0.0,0.0
12313,40.667076,-73.78265999999998,18,6.0,1.0
12314,40.667076,-73.737915,2,0.0,0.0
12315,40.667076,-73.73353,1,2.0,0.0
12316,40.66708,-73.89997,1,0.0,0.0
12317,40.66708,-73.81033000000002,12,12.0,0.0
12318,40.667084,-73.87433,1,2.0,0.0
12319,40.667084,-73.81019599999998,1,0.0,0.0
12320,40.667084,-73.78698,3,0.0,0.0
12321,40.667084,-73.77524,1,0.0,0.0
12322,40.66709,-73.76375999999998,1,0.0,0.0
12323,40.667095,-73.92276,10,6.0,0.0
12324,40.667103000000004,-73.95638000000002,1,0.0,0.0
12325,40.66711,-73.86704,1,0.0,0.0
12326,40.667114,-73.83465600000002,17,8.0,0.0
12327,40.667118,-73.88889,1,0.0,0.0
12328,40.667120000000004,-73.73785,1,2.0,0.0
12329,40.667133,-73.99254599999998,1,0.0,0.0
12330,40.667133,-73.88175,1,0.0,0.0
12331,40.667133,-73.86699,1,0.0,0.0
12332,40.667137,-73.75275400000002,1,0.0,0.0
12333,40.66714,-73.95925,2,0.0,0.0
12334,40.667145,-73.89948000000003,2,4.0,0.0
12335,40.667156,-73.95356,1,2.0,0.0
12336,40.667156,-73.9101,5,6.0,0.0
12337,40.667164,-73.98134,1,0.0,0.0
12338,40.667164,-73.93406999999998,5,0.0,0.0
12339,40.667168,-73.88087,3,2.0,0.0
12340,40.667168,-73.73349,1,0.0,0.0
12341,40.66717,-73.87108,1,0.0,0.0
12342,40.66718,-73.95076,3,0.0,0.0
12343,40.667183,-73.90236999999998,1,0.0,0.0
12344,40.667183,-73.85548,1,0.0,0.0
12345,40.667187,-73.785675,1,0.0,0.0
12346,40.667194,-73.77909,4,2.0,0.0
12347,40.6672,-73.89466,1,0.0,0.0
12348,40.667202,-73.90982,1,0.0,0.0
12349,40.667202,-73.88518,1,0.0,0.0
12350,40.667202,-73.874794,1,3.0,0.0
12351,40.667206,-73.9347,1,0.0,0.0
12352,40.66721,-73.780846,1,0.0,0.0
12353,40.667213000000004,-73.928505,1,2.0,0.0
12354,40.667213000000004,-73.88259000000002,1,0.0,0.0
12355,40.667213000000004,-73.881744,1,0.0,0.0
12356,40.66722,-73.93522,1,0.0,0.0
12357,40.66722,-73.73705,1,0.0,0.0
12358,40.667229999999996,-73.785034,1,0.0,0.0
12359,40.667235999999995,-73.770004,28,20.0,0.0
12360,40.667244000000004,-73.93542,1,2.0,0.0
12361,40.667248,-73.88427,1,0.0,0.0
12362,40.66725,-73.99455,4,0.0,0.0
12363,40.66725,-73.9522,1,0.0,0.0
12364,40.66725,-73.88799,2,0.0,0.0
12365,40.66725,-73.8132,1,0.0,0.0
12366,40.667255,-73.86608000000003,1,0.0,0.0
12367,40.66726,-73.91973,1,0.0,0.0
12368,40.667266999999995,-73.93581,1,0.0,0.0
12369,40.667282,-73.891754,1,0.0,0.0
12370,40.667286,-73.96173,1,0.0,0.0
12371,40.66729,-73.98937,1,0.0,0.0
12372,40.66729,-73.97542,1,0.0,0.0
12373,40.66729,-73.88178,1,0.0,0.0
12374,40.66729,-73.88176,1,0.0,0.0
12375,40.667297,-73.73715,1,2.0,0.0
12376,40.667305,-73.90900400000002,1,0.0,0.0
12377,40.667313,-73.73926,18,14.0,0.0
12378,40.667316,-73.93683,3,4.0,0.0
12379,40.667320000000004,-73.777275,1,2.0,0.0
12380,40.66732800000001,-73.90884399999999,1,2.0,0.0
12381,40.66732800000001,-73.77903,1,2.0,0.0
12382,40.66733,-73.95353,2,2.0,0.0
12383,40.66733,-73.90893,1,2.0,0.0
12384,40.66733,-73.88431,1,2.0,0.0
12385,40.66734,-73.99123399999998,2,0.0,0.0
12386,40.667343,-73.89471,1,0.0,0.0
12387,40.667343,-73.87233,1,0.0,0.0
12388,40.66735,-73.87666,1,0.0,0.0
12389,40.66735,-73.76994,13,8.0,0.0
12390,40.66735,-73.759125,3,2.0,0.0
12391,40.667359999999995,-73.81798,1,0.0,0.0
12392,40.667365999999994,-73.95404,1,0.0,0.0
12393,40.667365999999994,-73.92274,5,4.0,0.0
12394,40.66737,-73.996414,9,0.0,0.0
12395,40.667374,-73.98781600000002,3,0.0,0.0
12396,40.667377,-73.9209,1,0.0,0.0
12397,40.667377,-73.90338,1,0.0,0.0
12398,40.667384999999996,-73.88709,2,2.0,0.0
12399,40.667384999999996,-73.77546,2,0.0,0.0
12400,40.667393,-73.91796,1,0.0,0.0
12401,40.667393,-73.814125,1,0.0,0.0
12402,40.667396999999994,-73.73756999999998,1,0.0,0.0
12403,40.6674,-73.773636,8,2.0,0.0
12404,40.667404,-73.91209,1,0.0,0.0
12405,40.667408,-73.88094,1,0.0,0.0
12406,40.66741,-73.82479000000002,1,2.0,0.0
12407,40.667415999999996,-73.86492,3,2.0,0.0
12408,40.66742,-73.897644,1,0.0,0.0
12409,40.667423,-73.90824,1,0.0,0.0
12410,40.667427,-73.91892,2,0.0,0.0
12411,40.667429999999996,-73.8975,1,2.0,0.0
12412,40.667429999999996,-73.76675999999998,22,8.0,0.0
12413,40.667429999999996,-73.74474000000002,1,2.0,0.0
12414,40.667435,-73.98444,1,2.0,0.0
12415,40.66744,-73.777214,2,4.0,0.0
12416,40.667442,-73.87075,1,0.0,0.0
12417,40.667442,-73.85359,1,0.0,0.0
12418,40.66745,-73.73435,1,2.0,0.0
12419,40.667454,-73.89475,2,0.0,0.0
12420,40.667465,-73.9247,3,0.0,0.0
12421,40.667465,-73.89371,1,0.0,0.0
12422,40.66747,-73.9396,2,0.0,0.0
12423,40.667473,-73.93124399999998,1,2.0,0.0
12424,40.667473,-73.91978,1,2.0,0.0
12425,40.667473,-73.79388,1,0.0,0.0
12426,40.66747700000001,-73.95623,3,2.0,0.0
12427,40.667503,-73.76006,1,0.0,0.0
12428,40.667507,-73.95071999999998,1,0.0,0.0
12429,40.667507,-73.91211,1,0.0,0.0
12430,40.667507,-73.88006999999998,3,4.0,0.0
12431,40.667522,-73.88181,1,0.0,0.0
12432,40.667522,-73.78063,26,10.0,0.0
12433,40.66754,-73.89181500000002,1,0.0,0.0
12434,40.66755,-73.773575,5,4.0,0.0
12435,40.667564,-73.815025,2,2.0,0.0
12436,40.66757,-73.97771999999998,2,0.0,0.0
12437,40.66757,-73.86805,1,2.0,0.0
12438,40.667576000000004,-73.72951,4,2.0,0.0
12439,40.66758,-73.90727,2,0.0,0.0
12440,40.66758,-73.737404,3,0.0,0.0
12441,40.667583,-73.956795,1,2.0,0.0
12442,40.667583,-73.83548,1,2.0,0.0
12443,40.667595,-73.86044,1,0.0,0.0
12444,40.6676,-73.88186,1,2.0,0.0
12445,40.6676,-73.86041999999998,1,2.0,0.0
12446,40.667614,-73.87056,1,0.0,0.0
12447,40.667618,-73.9198,1,2.0,0.0
12448,40.66762,-73.98656,1,0.0,0.0
12449,40.66762,-73.94237,1,0.0,0.0
12450,40.66762,-73.89629000000002,2,0.0,0.0
12451,40.66762,-73.8051,4,4.0,0.0
12452,40.667625,-73.97962,1,0.0,0.0
12453,40.667625,-73.88544,1,0.0,0.0
12454,40.667629999999996,-73.75667,1,0.0,0.0
12455,40.667633,-73.88808399999998,1,0.0,0.0
12456,40.667637,-73.92149,1,0.0,0.0
12457,40.66764000000001,-73.91314,1,0.0,0.0
12458,40.66764000000001,-73.80624399999998,1,0.0,0.0
12459,40.66764000000001,-73.80331,3,0.0,0.0
12460,40.667667,-73.93681,1,2.0,0.0
12461,40.667667,-73.80715,1,0.0,1.0
12462,40.66767,-73.92845,1,0.0,0.0
12463,40.667675,-73.94794499999998,1,0.0,0.0
12464,40.667675,-73.80264,1,0.0,0.0
12465,40.667675,-73.78419,1,0.0,0.0
12466,40.667683000000004,-73.99608,1,2.0,0.0
12467,40.667685999999996,-73.95351,1,0.0,0.0
12468,40.667685999999996,-73.89581,2,0.0,0.0
12469,40.667706,-73.91416,1,2.0,0.0
12470,40.667706,-73.90635999999998,2,0.0,0.0
12471,40.667713,-73.98679,1,0.0,0.0
12472,40.667713,-73.89379,1,2.0,0.0
12473,40.667713,-73.77792,5,6.0,0.0
12474,40.667716999999996,-73.99204,1,0.0,0.0
12475,40.667725,-73.851685,1,0.0,0.0
12476,40.66773,-73.929634,2,0.0,0.0
12477,40.66773,-73.81594,1,0.0,0.0
12478,40.667736,-73.826614,1,0.0,0.0
12479,40.667736,-73.75442,1,2.0,0.0
12480,40.66774,-73.757,3,0.0,0.0
12481,40.667744,-73.870384,1,0.0,0.0
12482,40.667763,-73.89189,1,2.0,0.0
12483,40.667767,-73.8987,2,0.0,0.0
12484,40.667767,-73.87594,1,0.0,0.0
12485,40.667770000000004,-73.94514000000002,4,0.0,0.0
12486,40.667770000000004,-73.76191,1,0.0,0.0
12487,40.667774,-73.77702,2,0.0,0.0
12488,40.66777800000001,-73.80127,6,4.0,0.0
12489,40.66778,-73.873405,1,0.0,0.0
12490,40.66778,-73.86243,3,4.0,0.0
12491,40.667786,-73.88441999999998,2,2.0,0.0
12492,40.667786,-73.79968000000002,5,2.0,0.0
12493,40.667790000000004,-73.99215,1,0.0,0.0
12494,40.667790000000004,-73.879395,1,0.0,0.0
12495,40.667797,-73.799805,1,0.0,0.0
12496,40.6678,-73.91028,2,4.0,0.0
12497,40.667805,-73.84255,1,0.0,0.0
12498,40.667809999999996,-73.92271,1,0.0,0.0
12499,40.667809999999996,-73.90565,1,0.0,0.0
12500,40.667809999999996,-73.76621999999998,1,0.0,0.0
12501,40.667823999999996,-73.93122,7,10.0,0.0
12502,40.667823999999996,-73.7662,1,0.0,0.0
12503,40.667828,-73.87329,1,2.0,0.0
12504,40.66783,-73.79812,1,0.0,0.0
12505,40.667835,-73.89484,9,6.0,0.0
12506,40.667846999999995,-73.99404,5,2.0,0.0
12507,40.667846999999995,-73.77611999999998,2,2.0,0.0
12508,40.66785,-73.931885,1,0.0,0.0
12509,40.66785,-73.92103,2,4.0,0.0
12510,40.667854,-73.932,2,0.0,0.0
12511,40.667854,-73.905396,1,0.0,0.0
12512,40.66786,-73.9466,1,0.0,0.0
12513,40.66786,-73.76656,2,0.0,0.0
12514,40.667862,-73.85761,1,0.0,0.0
12515,40.667862,-73.85073,3,0.0,0.0
12516,40.667866,-73.95349,1,0.0,0.0
12517,40.667866,-73.8702,2,0.0,0.0
12518,40.66788,-73.74025999999998,1,0.0,0.0
12519,40.667885,-73.97413,1,0.0,0.0
12520,40.667885,-73.9471,1,0.0,0.0
12521,40.667885,-73.91223000000002,1,0.0,0.0
12522,40.667896,-73.82751999999998,1,0.0,0.0
12523,40.6679,-73.84204,5,6.0,0.0
12524,40.667904,-73.9854,1,0.0,0.0
12525,40.667904,-73.883606,2,2.0,0.0
12526,40.66791,-73.89438,1,2.0,0.0
12527,40.667915,-73.996414,2,2.0,0.0
12528,40.667915,-73.77523000000002,4,6.0,0.0
12529,40.667922999999995,-73.94791,2,4.0,0.0
12530,40.667927,-73.98544,1,0.0,0.0
12531,40.667927,-73.87387,1,2.0,0.0
12532,40.667957,-73.99592,2,0.0,0.0
12533,40.667957,-73.95348,1,0.0,0.0
12534,40.66796,-73.87009,10,4.0,0.0
12535,40.66796,-73.77155,13,6.0,0.0
12536,40.667972999999996,-73.987305,1,0.0,0.0
12537,40.667972999999996,-73.89967,1,2.0,0.0
12538,40.667972999999996,-73.750824,1,0.0,0.0
12539,40.667976,-73.93399000000002,3,4.0,0.0
12540,40.667976,-73.92076,1,0.0,0.0
12541,40.667976,-73.79814,2,2.0,0.0
12542,40.66798,-73.893845,6,8.0,0.0
12543,40.66798,-73.77431999999997,5,2.0,0.0
12544,40.667984000000004,-73.94893,1,0.0,0.0
12545,40.667988,-73.90446999999998,4,2.0,0.0
12546,40.667995,-73.9491,1,0.0,0.0
12547,40.667995,-73.798004,1,0.0,0.0
12548,40.667995,-73.786766,1,2.0,0.0
12549,40.668,-73.94921,1,0.0,0.0
12550,40.668,-73.93457,1,2.0,0.0
12551,40.668007,-73.97734,1,0.0,0.0
12552,40.668007,-73.91031,1,0.0,0.0
12553,40.668015000000004,-73.906425,1,0.0,0.0
12554,40.668022,-73.95605,1,0.0,0.0
12555,40.668022,-73.94959,1,0.0,0.0
12556,40.668022,-73.73711,1,0.0,0.0
12557,40.668026,-73.88279,1,2.0,0.0
12558,40.668026,-73.78108,5,2.0,0.0
12559,40.668026,-73.77343,1,2.0,0.0
12560,40.66803,-73.98395500000002,2,2.0,0.0
12561,40.66803,-73.87285,6,0.0,0.0
12562,40.668037,-73.93529000000002,1,0.0,0.0
12563,40.66804000000001,-73.86055,4,4.0,0.0
12564,40.668056,-73.849724,2,0.0,0.0
12565,40.668056,-73.81777,1,2.0,0.0
12566,40.66807,-73.950676,5,4.0,0.0
12567,40.66807,-73.89318,1,0.0,0.0
12568,40.668083,-73.9928,1,0.0,0.0
12569,40.668083,-73.95929,1,0.0,0.0
12570,40.66810200000001,-73.980576,1,0.0,0.0
12571,40.668106,-73.89591,1,0.0,0.0
12572,40.668118,-73.95136,1,0.0,0.0
12573,40.668118,-73.89291999999998,1,2.0,0.0
12574,40.66812,-73.9872,1,2.0,0.0
12575,40.66812,-73.95599,1,0.0,0.0
12576,40.668125,-73.90358,4,0.0,0.0
12577,40.66813,-73.93675,2,2.0,0.0
12578,40.66813300000001,-73.889145,1,0.0,0.0
12579,40.66814,-73.903435,1,0.0,0.0
12580,40.668144,-73.95212,1,0.0,0.0
12581,40.668144,-73.88197,4,4.0,0.0
12582,40.668156,-73.9524,1,0.0,0.0
12583,40.668156,-73.79726,3,0.0,0.0
12584,40.668167,-73.97721,1,2.0,0.0
12585,40.668167,-73.93755999999998,1,0.0,0.0
12586,40.66817,-73.88186,1,0.0,0.0
12587,40.668175,-73.79711,1,0.0,0.0
12588,40.668186,-73.74110999999998,2,0.0,0.0
12589,40.66819,-73.91038,1,0.0,0.0
12590,40.6682,-73.83929,2,0.0,0.0
12591,40.668209999999995,-73.98957,1,0.0,0.0
12592,40.668213,-73.89493,1,2.0,0.0
12593,40.66822,-73.97383,1,0.0,0.0
12594,40.668224,-73.953445,7,6.0,0.0
12595,40.668232,-73.87838,1,0.0,0.0
12596,40.668240000000004,-73.88454399999998,1,2.0,0.0
12597,40.668240000000004,-73.72926,1,0.0,0.0
12598,40.668246999999994,-73.90649,1,0.0,0.0
12599,40.668246999999994,-73.8873,1,2.0,0.0
12600,40.668246999999994,-73.84602,1,0.0,0.0
12601,40.668255,-73.89200600000002,2,0.0,0.0
12602,40.66826,-73.953926,1,0.0,0.0
12603,40.668265999999996,-73.84214,21,8.0,0.0
12604,40.66827,-73.90263,9,6.0,0.0
12605,40.668278,-73.90252,1,2.0,0.0
12606,40.668278,-73.80496,1,0.0,0.0
12607,40.668279999999996,-73.803566,1,0.0,0.0
12608,40.668285,-73.906494,1,0.0,0.0
12609,40.668285,-73.894966,1,0.0,0.0
12610,40.66829,-73.796,1,2.0,0.0
12611,40.668293,-73.97924,5,0.0,0.0
12612,40.668293,-73.90243000000002,1,2.0,0.0
12613,40.668304,-73.91134,1,0.0,0.0
12614,40.66831,-73.85885,2,0.0,0.0
12615,40.668324,-73.9065,1,2.0,0.0
12616,40.668324,-73.902336,2,0.0,0.0
12617,40.66832700000001,-73.79626999999998,1,0.0,0.0
12618,40.668335,-73.78917,3,2.0,0.0
12619,40.66834,-73.77094,1,0.0,0.0
12620,40.668346,-73.960526,1,0.0,0.0
12621,40.668346,-73.74722,1,0.0,0.0
12622,40.66835,-73.95064,1,2.0,0.0
12623,40.66835,-73.738106,2,0.0,0.0
12624,40.66835800000001,-73.95591999999998,3,4.0,0.0
12625,40.668372999999995,-73.92264,11,16.0,0.0
12626,40.668377,-73.92012,7,8.0,0.0
12627,40.668377,-73.76078000000003,1,0.0,0.0
12628,40.668377,-73.732475,1,0.0,0.0
12629,40.66839,-73.89109,1,0.0,0.0
12630,40.66839,-73.88032,2,0.0,0.0
12631,40.668392,-73.81959,1,2.0,0.0
12632,40.6684,-73.98646,1,0.0,0.0
12633,40.668403999999995,-73.92357,1,0.0,0.0
12634,40.668409999999994,-73.90167,2,0.0,0.0
12635,40.668415,-73.91042,6,2.0,1.0
12636,40.668415,-73.85816,1,0.0,0.0
12637,40.66842000000001,-73.756355,1,0.0,0.0
12638,40.668423,-73.98692,1,0.0,0.0
12639,40.668423,-73.90154,1,2.0,0.0
12640,40.668427,-73.97776999999998,1,0.0,0.0
12641,40.66843,-73.91919,4,2.0,0.0
12642,40.66843,-73.88373,1,2.0,0.0
12643,40.66843400000001,-73.80062,1,0.0,0.0
12644,40.668446,-73.77193,4,4.0,0.0
12645,40.66845,-73.99354,3,0.0,0.0
12646,40.66846500000001,-73.93395,1,0.0,0.0
12647,40.66846500000001,-73.80027,1,0.0,0.0
12648,40.668471999999994,-73.91235999999998,1,0.0,0.0
12649,40.668471999999994,-73.883736,1,0.0,0.0
12650,40.668495,-73.925606,30,24.0,0.0
12651,40.6685,-73.93670999999998,1,0.0,0.0
12652,40.668503,-73.925575,1,0.0,0.0
12653,40.668507,-73.779625,4,2.0,0.0
12654,40.66851,-73.76626,6,2.0,0.0
12655,40.668518,-73.96195999999998,1,0.0,0.0
12656,40.66852,-73.9433,1,0.0,0.0
12657,40.66852,-73.890175,2,2.0,0.0
12658,40.668526,-73.7588,1,0.0,0.0
12659,40.668537,-73.791,1,0.0,0.0
12660,40.66854,-73.990234,1,2.0,0.0
12661,40.66854,-73.91337,1,0.0,0.0
12662,40.66855,-73.90079,4,8.0,0.0
12663,40.66855200000001,-73.8205,1,0.0,0.0
12664,40.66855200000001,-73.80986999999998,1,0.0,0.0
12665,40.66856,-73.909485,1,0.0,0.0
12666,40.66856,-73.75672,1,2.0,0.0
12667,40.668564,-73.78414000000002,1,0.0,0.0
12668,40.668568,-73.944046,1,0.0,0.0
12669,40.668568,-73.91826999999998,1,0.0,0.0
12670,40.66858,-73.98680999999998,1,0.0,0.0
12671,40.66858,-73.88379,1,0.0,0.0
12672,40.668583,-73.92708,1,2.0,0.0
12673,40.66859,-73.98514,1,0.0,0.0
12674,40.6686,-73.91813,1,0.0,0.0
12675,40.6686,-73.88208,1,2.0,0.0
12676,40.6686,-73.73676,3,2.0,0.0
12677,40.668606,-73.78168000000002,3,2.0,0.0
12678,40.668606,-73.75044,1,0.0,0.0
12679,40.668617,-73.98515,2,0.0,0.0
12680,40.668625,-73.738235,1,0.0,0.0
12681,40.66864,-73.98344399999998,1,2.0,0.0
12682,40.66864,-73.78171999999998,1,0.0,0.0
12683,40.668648,-73.98526,1,0.0,0.0
12684,40.668648,-73.92835,25,16.0,0.0
12685,40.66865,-73.93672,1,0.0,0.0
12686,40.668655,-73.88929,1,0.0,0.0
12687,40.668655,-73.8785,1,0.0,0.0
12688,40.668659999999996,-73.9922,1,0.0,0.0
12689,40.668659999999996,-73.90876,1,0.0,0.0
12690,40.668663,-73.962006,1,0.0,0.0
12691,40.668663,-73.762566,1,2.0,0.0
12692,40.668667,-73.868324,6,6.0,0.0
12693,40.66867,-73.90659000000002,1,0.0,0.0
12694,40.668673999999996,-73.9105,2,0.0,0.0
12695,40.668682000000004,-73.89986999999998,3,4.0,0.0
12696,40.668682000000004,-73.75973,1,0.0,0.0
12697,40.668686,-73.87331999999998,1,0.0,0.0
12698,40.668694,-73.90856,1,0.0,0.0
12699,40.668694,-73.88556,1,0.0,0.0
12700,40.6687,-73.9965,8,4.0,0.0
12701,40.6687,-73.99404,1,2.0,0.0
12702,40.6687,-73.929245,1,0.0,0.0
12703,40.6687,-73.783875,1,2.0,0.0
12704,40.66871,-73.91731,3,4.0,0.0
12705,40.668713000000004,-73.86806999999997,1,0.0,0.0
12706,40.668724,-73.82145,8,6.0,0.0
12707,40.668724,-73.81081999999998,1,0.0,0.0
12708,40.668728,-73.986694,1,0.0,0.0
12709,40.66873,-73.85585,2,0.0,0.0
12710,40.668743,-73.72827,1,0.0,0.0
12711,40.66875,-73.930145,1,0.0,0.0
12712,40.66876,-73.947296,1,0.0,0.0
12713,40.66876,-73.93024,1,2.0,0.0
12714,40.66876,-73.77332,1,0.0,0.0
12715,40.668762,-73.76417,1,0.0,0.0
12716,40.668766,-73.98545,1,0.0,0.0
12717,40.66877,-73.921715,1,0.0,0.0
12718,40.668777,-73.778755,1,0.0,0.0
12719,40.668785,-73.94782,1,0.0,0.0
12720,40.668785,-73.87758000000002,1,0.0,0.0
12721,40.66879,-73.88839,3,6.0,0.0
12722,40.668797,-73.93113000000002,21,18.0,0.0
12723,40.6688,-73.867424,2,0.0,0.0
12724,40.668816,-73.89895,1,2.0,0.0
12725,40.668827,-73.918816,1,0.0,0.0
12726,40.66883,-73.93188,1,2.0,0.0
12727,40.66883,-73.88131,1,2.0,0.0
12728,40.66885,-73.985664,1,0.0,0.0
12729,40.66885,-73.91635,5,8.0,0.0
12730,40.668853999999996,-73.92555,1,0.0,0.0
12731,40.668853999999996,-73.89863000000003,2,2.0,0.0
12732,40.668859999999995,-73.85491,1,0.0,0.0
12733,40.668865000000004,-73.94896,1,0.0,0.0
12734,40.668865000000004,-73.781944,1,0.0,0.0
12735,40.668873,-73.93268,1,2.0,0.0
12736,40.668873,-73.93234,1,0.0,0.0
12737,40.668877,-73.932724,1,0.0,0.0
12738,40.66888400000001,-73.81173000000003,1,2.0,0.0
12739,40.668888,-73.97991,1,0.0,0.0
12740,40.668896000000004,-73.72903000000002,2,4.0,0.0
12741,40.6689,-73.97874,1,0.0,0.0
12742,40.6689,-73.95862,3,0.0,0.0
12743,40.6689,-73.90713000000002,1,0.0,0.0
12744,40.668903,-73.9332,1,0.0,0.0
12745,40.668903,-73.89834,3,0.0,0.0
12746,40.668907,-73.87678000000002,1,0.0,0.0
12747,40.668907,-73.78106,2,0.0,0.0
12748,40.66891,-73.98751,1,0.0,0.0
12749,40.66891500000001,-73.94968399999998,1,0.0,0.0
12750,40.66892,-73.98225,1,0.0,0.0
12751,40.66892,-73.907005,1,0.0,0.0
12752,40.668926,-73.92129,1,2.0,0.0
12753,40.668926,-73.88748000000002,2,0.0,0.0
12754,40.668929999999996,-73.98756,1,0.0,0.0
12755,40.668929999999996,-73.8665,4,2.0,0.0
12756,40.66895,-73.9339,20,10.0,0.0
12757,40.668957,-73.9931,1,0.0,0.0
