,zip_code,latitude,longitude,on_street_name,off_street_name,year,month,day,day_of_week,week,hour,minute,persons_killed,persons_injured,pedestrians_killed,pedestrians_injured,cyclist_killed,cyclist_injured,motorist_killed,motorist_injured,Bronx,Brooklyn,Manhattan,Queens,Staten Island,Accelerator Defective,Aggressive Driving/Road Rage,Alcohol Involvement,Animals Action,Backing Unsafely,Brakes Defective,Cell Phone (Hand-Held),Driver Inattention/Distraction,Driver Inexperience,Driverless/Runaway Vehicle,Drugs (Illegal),Failure To Keep Right,Failure To Yield Right-Of-Way,Fatigued/Drowsy,Fell Asleep,Following Too Closely,Glare,Headlights Defective,Illnes,Lane Marking Improper/Inadequate,Lost Consciousness,Obstruction/Debris,Other Electronic Device,Other Lighting Defects,Other Vehicular,Outside Car Distraction,Oversized Vehicle,Passenger Distraction,Passing Or Lane Usage Improper,Passing Too Closely,Pavement Defective,Pavement Slippery,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Physical Disability,Prescription Medication,Reaction To Uninvolved Vehicle,Shoulders Defective/Improper,Steering Failure,Tinted Windows,Tire Failure/Inadequate,Tow Hitch Defective,Traffic Control Device Improper/Non-Working,Traffic Control Disregarded,Turning Improperly,Unsafe Lane Changing,Unsafe Speed,Using On Board Navigation Device,Vehicle Vandalism,View Obstructed/Limited,Bike,Box Truck,Bus,E-Bike,E-Scooter,Motorcycle,Other,Pick-Up Truck,Sedan,Station Wagon/Sport Utility Vehicle,Taxi,Tractor Truck Diesel,Van,geometry,u,v,k,dist
0,-1,40.608757,-74.03808599999998,Verrazano Bridge Lower,Unknown,2017,1,17,17,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-74.03808599999998 40.608757),,,,
1,-1,40.655563,-73.87974,Flatlands Avenue,Unknown,2020,11,18,18,47,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.87974 40.655563),,,,
2,-1,40.66049,-73.962814,Ocean Avenue,Unknown,2020,11,2,2,45,18,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.96281399999999 40.66049),,,,
3,-1,40.667095,-73.92276,East New York Avenue,Unknown,2020,11,6,6,45,11,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,POINT (-73.92276 40.667095),,,,
4,-1,40.66748,-73.92188,East New York Avenue,Union Street,2020,11,28,28,48,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.92188 40.66748),,,,
5,-1,40.669544,-73.91714499999998,Saratoga Avenue,Unknown,2020,10,23,23,43,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.91714499999998 40.669544),,,,
6,-1,40.67376,-73.90748,East New York Avenue,Unknown,2020,11,14,14,46,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,POINT (-73.90748000000001 40.67376),,,,
7,-1,40.683094,-73.80596,Van Wyck Expwy,Unknown,2020,11,15,15,46,4,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.80596 40.683094),,,,
8,-1,40.707893,-73.84889,Jackie Robinson Pkwy,Unknown,2020,10,27,27,44,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,POINT (-73.84889 40.707893),,,,
9,-1,40.711643,-73.94391999999998,Grand Street,Unknown,2020,11,25,25,48,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.94391999999998 40.711643),,,,
10,-1,40.71906,-73.812126,Union Turnpike,150 Street,2020,10,12,12,42,21,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.81212600000001 40.71906),,,,
11,-1,40.727566,-73.929276,Brooklyn Queens Expressway,Unknown,2020,10,23,23,43,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,POINT (-73.929276 40.727566),,,,
12,-1,40.72766,-73.92938000000002,Brooklyn Queens Expressway,Unknown,2020,11,7,7,45,14,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.92938000000002 40.72766),,,,
13,-1,40.72766,-73.92938000000002,Brooklyn Queens Expressway,Unknown,2020,10,13,13,42,8,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.92938000000002 40.72766),,,,
14,-1,40.72787,-73.92913,Brooklyn Queens Expressway,Unknown,2020,11,3,3,45,17,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.92913 40.72787),,,,
15,-1,40.747776,-73.882576,Baxter Avenue,Unknown,2020,11,24,24,48,23,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.882576 40.747776),,,,
16,-1,40.752197,-73.726135,Grand Central Pkwy,Unknown,2020,11,14,14,46,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,POINT (-73.726135 40.752197),,,,
17,-1,40.752445,-73.96461,Fdr Drive,East 49 Street,2020,10,24,24,43,23,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.96460999999999 40.752445),,,,
18,-1,40.755222,-73.96135,Fdr Drive,Unknown,2020,11,7,7,45,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,POINT (-73.96135 40.755222),,,,
19,-1,40.755222,-73.96135,Fdr Drive,Unknown,2020,10,25,25,43,10,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,POINT (-73.96135 40.755222),,,,
20,-1,40.756367,-73.96011999999997,Fdr Drive,Unknown,2020,11,29,29,48,15,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,POINT (-73.96011999999997 40.756367),,,,
21,-1,40.764896,-73.97256,5 Avenue,Unknown,2020,10,16,16,42,6,47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT (-73.97256 40.764896),,,,
22,-1,40.768646,-73.96983,Transverse Road Number One,Unknown,2020,10,21,21,43,23,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,POINT (-73.96983 40.768646),,,,
23,-1,40.81075300000001,-73.96443000000002,Riverside Drive,Unknown,2020,10,17,17,42,13,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-73.96443000000002 40.81075300000001),,,,
24,-1,40.81133,-73.96403000000002,Riverside Drive,Unknown,2020,11,4,4,45,23,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,POINT (-73.96403000000002 40.81133),,,,
25,-1,40.836296,-73.87369,Cross Bronx Expy,Unknown,2020,10,11,11,41,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.87369 40.836296),,,,
26,-1,40.83639,-73.91588,Grand Concourse,East 169 Street,2020,11,15,15,46,18,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.91588 40.83639),,,,
27,-1,40.83639,-73.91588,East 169 Street,Unknown,2020,10,24,24,43,21,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,POINT (-73.91588 40.83639),,,,
28,-1,40.845352,-73.92820999999998,Cross Bronx Expy,Unknown,2020,11,24,24,48,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,POINT (-73.92820999999998 40.845352),,,,
29,-1,40.845352,-73.92820999999998,Cross Bronx Expy,Unknown,2020,10,24,24,43,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.92820999999998 40.845352),,,,
30,-1,40.845467,-73.92813000000002,Cross Bronx Expy,Unknown,2020,11,17,17,47,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,POINT (-73.92813000000002 40.845467),,,,
31,-1,40.85081,-73.94868000000002,Cross Bronx Expy,Unknown,2020,11,16,16,47,22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,POINT (-73.94868000000002 40.85081),,,,
32,-1,40.85119,-73.95056,Cross Bronx Expy,Unknown,2020,11,13,13,46,19,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.95056 40.85119),,,,
33,-1,40.851303,-73.95049,Cross Bronx Expy,Unknown,2020,11,16,16,47,19,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,POINT (-73.95049 40.851303),,,,
34,-1,40.76927,-73.981026,West 61 Street,Unknown,2020,10,17,17,42,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.981026 40.76927),,,,
35,-1,40.777317,-73.96441,West Drive,Unknown,2020,11,26,26,48,13,50,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-73.96441 40.777317),,,,
36,10000,40.78055,-73.96169,Transverse Road Number Three,Unknown,2020,12,3,3,49,13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,POINT (-73.96169 40.78055),,,,
37,10000,40.78082,-73.96197,Transverse Road Number Three,Unknown,2020,11,30,30,49,8,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,POINT (-73.96196999999999 40.78082),,,,
38,10000,40.78082,-73.96197,Transverse Road Number Three,Unknown,2020,11,23,23,48,6,53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,POINT (-73.96196999999999 40.78082),,,,
39,10000,40.780956,-73.96121,Transverse Road Number Three,Unknown,2020,10,25,25,43,23,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,POINT (-73.96120999999999 40.780956),,,,
40,10001,40.74471,-73.98926999999998,West 27 Street,Unknown,2020,11,17,17,47,14,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.98926999999998 40.74471),42428220.0,42430279.0,0.0,37.20531343456686
41,10001,40.7452,-73.98852,Broadway,Unknown,2020,10,30,30,44,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.98851999999999 40.7452),42428223.0,42438544.0,0.0,21.96993203290727
42,10001,40.745525,-73.98928000000002,West 28 Street,Unknown,2020,11,4,4,45,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.98928000000002 40.745525),42430282.0,42428223.0,0.0,50.649285534231474
43,10001,40.74593400000001,-73.99221999999997,West 27 Street,Unknown,2020,11,15,15,46,23,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.99221999999997 40.74593400000001),42430279.0,42434807.0,0.0,119.90954657019611
44,10001,40.746037,-73.990524,West 28 Street,Avenue Of The Americas,2020,10,31,31,44,19,25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.99052399999999 40.746037),42430282.0,,,0.5175415283753285
45,10001,40.746037,-73.990524,Avenue Of The Americas,West 28 Street,2020,10,28,28,44,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.99052399999999 40.746037),42430282.0,,,0.5175415283753285
46,10001,40.746536,-73.985954,West 31 Street,Unknown,2020,11,6,6,45,13,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,POINT (-73.98595400000001 40.746536),42451674.0,,,0.7672923246414708
47,10001,40.74658,-73.99756,8 Avenue,West 25 Street,2020,11,11,11,46,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,POINT (-73.99755999999999 40.74658),42435629.0,,,0.8845392588723945
48,10001,40.74666,-73.99007399999998,West 29 Street,Avenue Of The Americas,2020,10,20,20,43,18,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.99007399999998 40.74666),42427797.0,,,0.6000842925501214
49,10001,40.746788,-73.9974,8 Avenue,Unknown,2020,10,20,20,43,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.9974 40.746788),42435629.0,42435632.0,0.0,26.335210606027484
50,10001,40.746796,-73.98996,Avenue Of The Americas,Unknown,2020,12,1,1,49,13,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.98996 40.746796),42427797.0,42430288.0,0.0,17.700735213721487
51,10001,40.74707,-73.99107,West 29 Street,Unknown,2020,11,16,16,47,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-73.99106999999999 40.74707),42427797.0,42427805.0,0.0,96.06178919627398
52,10001,40.747852,-73.99291,7 Avenue,Unknown,2020,11,1,1,44,10,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.99290999999999 40.747852),42427805.0,,,0.3704084830547569
53,10001,40.747894,-73.989174,West 31 Street,Unknown,2020,11,16,16,47,18,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,POINT (-73.98917400000001 40.747894),42430292.0,,,1.4626897263821783
54,10001,40.74811,-74.00124,West 25 Street,Unknown,2020,10,18,18,42,17,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,POINT (-74.00124 40.74811),42444928.0,42453630.0,0.0,76.86120584302681
